#Wave		#Intensity
3200.600830	37.888672
3200.007080	25.259113
3199.413086	0.000000
3198.819092	33.668640
3198.224854	29.455606
3197.630615	42.073078
3197.036377	16.826687
3196.442139	12.618108
3195.847656	16.821600
3195.252930	-8.409529
3194.658447	50.449543
3194.063721	16.813971
3193.468750	25.217144
3192.873779	37.819996
3192.278809	25.209517
3191.683838	54.612362
3191.088623	21.001577
3190.493164	41.996803
3189.897949	33.592361
3189.302490	50.380920
3188.706787	41.977749
3188.111328	83.942802
3187.515381	54.554565
3186.919678	58.742184
3186.323730	8.390471
3185.727783	20.973003
3185.131592	25.163795
3184.535400	46.126644
3183.939209	46.119667
3183.342773	37.728561
3182.746338	4.191428
3182.149902	4.190794
3181.553223	-4.190159
3180.956543	58.653355
3180.359619	12.566673
3179.762695	29.317801
3179.165771	33.500984
3178.568604	29.308924
3177.971436	33.490841
3177.374268	54.414379
3176.776855	41.850880
3176.179443	20.922272
3175.581787	41.838207
3174.984131	8.366374
3174.386475	20.912767
3173.788574	29.273441
3173.190674	16.725147
3172.592773	33.445229
3171.994629	25.080122
3171.396484	58.511421
3170.798340	25.072525
3170.199951	41.781212
3169.601563	29.242418
3169.002930	41.768555
3168.404297	33.409782
3167.805664	54.282669
3167.206787	20.874786
3166.607910	62.614868
3166.008789	16.694769
3165.409912	29.211416
3164.810547	66.758835
3164.211426	54.233334
3163.612061	16.684650
3163.012695	41.705303
3162.413086	58.378574
3161.813477	33.354130
3161.213623	41.686340
3160.614014	4.168002
3160.013916	45.841072
3159.414063	41.667385
3158.813965	54.159389
3158.213867	54.151176
3157.613525	12.494531
3157.013184	24.985271
3156.412598	37.472225
3155.812256	54.118336
3155.211426	45.785496
3154.610840	12.485059
3154.010010	45.771606
3153.409180	37.443817
3152.808105	16.639172
3152.207031	41.591618
3151.605957	20.792654
3151.004639	8.315800
3150.403320	45.729961
3149.801758	16.626554
3149.200195	4.156008
3148.598633	66.486038
3147.996826	8.309493
3147.395020	29.078814
3146.793213	49.841827
3146.191162	12.458566
3145.589111	33.217800
3144.986816	33.212757
3144.384766	74.717361
3143.782227	29.052341
3143.179932	12.449114
3142.577393	37.341671
3141.974609	16.593779
3141.371826	16.591259
3140.769043	16.588739
3140.166260	58.051773
3139.563232	16.583702
3138.960205	41.452961
3138.356934	53.880665
3137.753662	8.288074
3137.150391	24.860447
3136.546875	33.142227
3135.943359	33.137196
3135.339600	33.132160
3134.735840	37.268017
3134.132080	45.542881
3133.528076	28.977430
3132.924072	33.112034
3132.320068	33.107002
3131.715820	70.341690
3131.111572	-24.822706
3130.507080	53.774357
3129.902588	53.766186
3129.298096	45.487549
3128.693604	20.673018
3128.088867	37.205776
3127.483887	45.466812
3126.878906	45.459904
3126.273926	16.528360
3125.668945	8.262924
3125.063721	49.570007
3124.458252	28.911442
3123.853027	49.554939
3123.247559	53.676353
3122.641846	24.769936
3122.036133	45.404640
3121.430420	37.143604
3120.824707	45.390835
3120.218750	8.251624
3119.612549	28.876291
3119.006592	24.747341
3118.400391	37.115368
3117.793945	28.863117
3117.187500	37.104076
3116.581055	37.098431
3115.974609	41.214211
3115.367920	41.207939
3114.760986	20.600836
3114.154297	57.673561
3113.547363	20.594566
3112.940186	20.591433
3112.333008	4.117660
3111.725830	12.351100
3111.118408	37.047661
3110.510986	37.042023
3109.903564	16.460615
3109.295898	28.801691
3108.688232	32.911209
3108.080566	41.132748
3107.472656	32.901188
3106.864746	24.672134
3106.256592	61.670948
3105.648438	0.000000
3105.040039	41.101448
3104.431885	45.204708
3103.823486	53.415607
3103.214844	20.541336
3102.606201	28.753492
3101.997559	28.749113
3101.388672	12.319172
3100.779785	45.163418
3100.170898	41.051399
3099.561768	24.627087
3098.952637	24.623335
3098.343262	24.619583
3097.733887	36.923748
3097.124512	53.326180
3096.514893	41.013889
3095.905273	45.108402
3095.295410	28.700974
3094.685791	32.796112
3094.075684	36.890007
3093.465820	24.589588
3092.855713	61.464603
3092.245361	24.582094
3091.635254	32.771130
3091.024658	16.383068
3090.414307	45.046566
3089.803711	8.189036
3089.193115	61.408409
3088.582275	28.652889
3087.971436	32.741165
3087.360596	16.368088
3086.749512	53.188171
3086.138428	20.453869
3085.527100	-12.270451
3084.915771	16.358105
3084.304443	12.266707
3083.692871	28.617952
3083.081299	44.964211
3082.469482	24.522192
3081.857910	49.036903
3081.245850	8.171570
3080.634033	16.340647
3080.021973	24.507231
3079.409668	20.419577
3078.797607	20.416462
3078.185059	12.248008
3077.572754	36.738415
3076.960205	61.221352
3076.347656	57.131207
3075.734863	40.801777
3075.122070	12.238665
3074.509033	53.026119
3073.895996	24.469858
3073.282959	48.932247
3072.669922	53.001842
3072.056641	52.993752
3071.443115	24.454920
3070.829834	16.300791
3070.216064	52.969482
3069.602539	12.221861
3068.988770	28.513319
3068.375000	32.581676
3067.760986	28.504612
3067.146973	28.500259
3066.532715	61.062656
3065.918701	28.491554
3065.304199	44.765602
3064.689941	20.344894
3064.075439	24.410143
3063.460693	28.474150
3062.846191	-8.134229
3062.231445	52.864407
3061.616455	40.658718
3061.001465	20.326252
3060.386475	56.904808
3059.771240	48.768097
3059.156006	28.443710
3058.540771	65.004257
3057.925293	60.932178
3057.309814	40.615246
3056.694092	28.426325
3056.078369	40.602829
3055.462646	52.775608
3054.846680	32.472332
3054.230713	44.642632
3053.614502	28.404606
3052.998291	24.343082
3052.382080	20.282801
3051.765625	56.783157
3051.149170	32.442558
3050.532715	64.875191
3049.916016	16.216318
3049.299316	24.320757
3048.682373	36.475555
3048.065430	12.156659
3047.448486	16.206400
3046.831299	8.101960
3046.214111	60.755405
3045.596680	68.845596
3044.979248	32.392971
3044.361816	4.048502
3043.744141	56.670353
3043.126465	8.094526
3042.508545	32.373150
3041.890869	16.184097
3041.272705	20.227026
3040.654785	52.582222
