3200.66	12.6297
3200.06	16.8396
3199.47	33.6742
3198.87	16.8346
3198.28	25.248
3197.69	21.0368
3197.09	4.20673
3196.5	8.41219
3195.9	16.8218
3195.31	16.8193
3194.71	4.20419
3194.12	25.2213
3193.52	8.40583
3192.93	16.8091
3192.33	4.20165
3191.74	21.0051
3191.14	16.8015
3190.55	46.1971
3189.95	20.9955
3189.36	33.5878
3188.76	29.3848
3188.17	25.1832
3187.57	29.376
3186.97	-4.19593
3186.38	16.7812
3185.78	37.7519
3185.19	16.7761
3184.59	33.5471
3183.99	16.771
3183.4	12.5764
3182.8	37.7234
3182.2	25.1451
3181.61	20.9511
3181.01	8.37917
3180.41	33.5116
3179.82	12.5649
3179.22	12.563
3178.62	29.3093
3178.03	20.9321
3177.43	20.9289
3176.83	0
3176.23	41.8451
3175.64	46.0227
3175.04	8.36649
3174.44	8.36523
3173.84	46.0018
3173.25	25.0881
3172.65	25.0843
3172.05	29.2606
3171.45	37.615
3170.85	4.17881
3170.26	20.8909
3169.66	16.7102
3169.06	16.7077
3168.46	16.7051
3167.86	20.8782
3167.26	37.5751
3166.66	8.34877
3166.06	29.2163
3165.47	29.2118
3164.87	29.2074
3164.27	25.0311
3163.67	0
3163.07	20.8529
3162.47	4.16996
3161.87	50.0319
3161.27	-12.5061
3160.67	33.3445
3160.07	33.3394
3159.47	12.5004
3158.87	24.997
3158.27	16.6621
3157.67	29.1543
3157.07	12.4928
3156.47	20.8182
3155.87	29.1411
3155.27	16.6495
3154.67	16.647
3154.07	41.6111
3153.46	8.32097
3152.86	20.7993
3152.26	29.1145
3151.66	12.4758
3151.06	12.4739
3150.46	12.472
3149.86	20.7835
3149.26	33.2485
3148.65	16.6217
3148.05	16.6192
3147.45	20.7709
3146.85	20.7677
3146.25	45.6821
3145.64	4.15228
3145.04	12.455
3144.44	20.7551
3143.84	33.2031
3143.24	45.6474
3142.63	20.7457
3142.03	12.4455
3141.43	37.3309
3140.82	24.8835
3140.22	45.6128
3139.62	16.5839
3139.02	-4.14535
3138.41	4.14473
3137.81	41.441
3137.21	16.5739
3136.6	20.7142
3136	4.14221
3135.4	12.4247
3134.79	33.1276
3134.19	41.4032
3133.58	24.8381
3132.98	4.13906
3132.38	33.1075
3131.77	8.27561
3131.17	16.5487
3130.56	12.4096
3129.96	28.9514
3129.35	16.5412
3128.75	20.6733
3128.14	20.6702
3127.54	24.8004
3126.93	24.7967
3126.33	41.3215
3125.72	41.3152
3125.12	20.6545
3124.51	4.13026
3123.91	24.7778
3123.3	20.645
3122.7	16.5135
3122.09	20.6388
3121.49	20.6356
3120.88	37.1385
3120.27	33.007
3119.67	28.8767
3119.06	24.7477
3118.46	28.8679
3117.85	12.3701
3117.24	16.4909
3116.64	20.6105
3116.03	20.6074
3115.42	28.846
3114.82	24.7214
3114.21	32.9568
3113.6	57.6656
3113	24.7101
3112.39	4.11772
3111.78	24.7026
3111.17	24.6988
3110.57	49.3901
3109.96	41.1521
3109.35	16.4583
3108.74	41.1396
3108.14	12.34
3107.53	24.6762
3106.92	24.6725
3106.31	12.3344
3105.7	28.7758
3105.1	28.7714
3104.49	28.767
3103.88	36.9806
3103.27	36.9749
3102.66	32.8616
3102.05	20.5354
3101.44	16.4258
3100.84	36.9524
3100.23	49.2624
3099.62	20.5229
3099.01	20.5197
3098.4	36.9299
3097.79	16.4108
3097.18	32.8166
3096.57	16.4058
3095.96	16.4033
3095.35	32.8016
3094.74	45.0953
3094.13	24.5937
3093.52	-4.09832
3092.91	36.8793
3092.3	16.3883
3091.69	20.4822
3091.08	16.3833
3090.47	36.8568
3089.86	12.2837
3089.25	36.8456
3088.64	45.0266
3088.03	32.7416
3087.42	36.8287
3086.81	53.1889
3086.19	28.6358
3085.58	36.8119
3084.97	24.5375
3084.36	28.6227
3083.75	8.17667
3083.14	20.4386
3082.53	8.17418
3081.91	16.3459
3081.3	28.6009
3080.69	40.8522
3080.08	57.1844
3079.47	16.3359
3078.85	16.3334
3078.24	16.3309
3077.63	36.7389
3077.02	44.8963
3076.4	57.132
3075.79	28.5617
3075.18	20.3981
3074.57	28.5529
3073.95	16.3135
3073.34	28.5442
3072.73	4.07712
3072.11	12.2295
3071.5	28.5311
3070.89	24.4515
3070.27	20.3732
3069.66	12.222
3069.05	44.8073
3068.43	20.3638
3067.82	24.4329
3067.2	57.0013
3066.59	-4.0709
3065.98	48.8434
3065.36	24.418
3064.75	44.7594
3064.13	20.3421
3063.52	24.4068
3062.9	36.6046
3062.29	8.1331
3061.67	48.7912
3061.06	36.5878
3060.44	32.5175
3059.83	4.06407
3059.21	44.6979
3058.6	36.5654
3057.98	24.3732
3057.37	12.1847
3056.75	36.5487
3056.14	24.362
3055.52	24.3583
3054.9	77.1229
3054.29	40.5848
3053.67	36.5207
3053.06	12.1717
3052.44	44.6228
3051.82	20.28
3051.21	36.4984
3050.59	28.3833
3049.97	44.5955
3049.36	28.3746
3048.74	36.4761
3048.12	24.3137
3047.51	28.3616
3046.89	24.3062
3046.27	28.3529
3045.65	16.1992
3045.04	32.3934
3044.42	28.3399
3043.8	56.6712
3043.18	60.7098
3042.57	16.1868
3041.95	20.2304
3041.33	12.1364
3040.71	60.6727
3040.09	4.04422
3039.48	48.5233
3038.86	20.2149
3038.24	24.2542
